household_id,lat,lon,district,season,household_size,uses_piped_water,uses_groundwater_well,uses_tanker,aquifer_id,water_insecurity_index,aquifer_cluster,water_table_depth_m,depletion_rate_m_per_year,tds_mg_per_L,nitrate_mg_per_L
HH01582,27.675832,85.410175,Kathmandu,wet,6,1,1,1,AQ0329,52.13,1,51.09,1.76,884.48,7.44
HH01583,27.668055,85.268485,Kathmandu,wet,5,1,0,0,AQ0455,19.29,2,2.47,0.89,244.55,3.84
HH01584,27.724167,85.201022,Kathmandu,dry,5,1,0,0,AQ0295,30.39,2,2.75,1.24,714.48,6.14
HH01585,27.778199,85.328819,Kathmandu,wet,7,0,1,0,AQ0122,20.62,0,7.07,0.36,334.42,3.85
HH01586,27.699235,85.226059,Bhaktapur,wet,6,0,0,1,AQ0159,54.42,2,16.15,1.89,261.44,8.58
HH01587,27.764945,85.396138,Bhaktapur,wet,6,1,0,1,AQ0178,46.85,0,25.27,1.22,444.7,9.82
HH01588,27.680431,85.27178,Kathmandu,dry,7,0,1,0,AQ0144,41.04,1,30.11,1.18,656.26,3.4
HH01589,27.620479,85.315348,Kathmandu,dry,8,0,1,0,AQ0328,51.36,2,4.92,2.25,635.13,2.06
HH01590,27.612301,85.222629,Bhaktapur,dry,5,1,1,0,AQ0368,33.92,2,17.54,1.49,282.52,5.66
HH01591,27.610267,85.274531,Lalitpur,wet,3,0,1,0,AQ0307,24.74,2,28.15,1.34,580.09,4.88
HH01592,27.67603,85.403187,Lalitpur,wet,5,1,1,0,AQ0399,45.03,2,14.43,2.0,732.5,6.37
HH01593,27.667448,85.239413,Lalitpur,dry,6,1,1,1,AQ0089,47.62,0,11.06,2.41,683.01,7.25
HH01594,27.743587,85.368261,Kathmandu,wet,3,0,1,1,AQ0239,10.99,2,19.34,0.85,649.06,2.12
HH01595,27.748564,85.438531,Kathmandu,dry,3,0,1,1,AQ0038,39.8,1,23.9,1.33,429.05,8.87
HH01596,27.610171,85.376758,Bhaktapur,dry,3,1,0,0,AQ0361,51.58,1,49.62,1.14,501.39,4.23
HH01597,27.644225,85.410866,Lalitpur,dry,6,1,1,0,AQ0079,67.63,1,45.53,1.67,1289.31,9.87
HH01598,27.654852,85.228333,Kathmandu,dry,5,0,1,1,AQ0345,35.18,2,1.78,1.21,326.27,5.87
HH01599,27.709522,85.26519,Kathmandu,wet,4,1,0,1,AQ0327,5.41,2,12.73,0.39,150.0,2.69
HH01600,27.628903,85.43258,Kathmandu,wet,3,0,1,1,AQ0346,48.06,2,17.1,2.14,608.11,9.18
HH01601,27.626788,85.385927,Lalitpur,dry,6,1,0,0,AQ0252,55.79,2,22.91,2.45,150.0,3.89
HH01602,27.788758,85.366284,Kathmandu,wet,4,1,1,1,AQ0328,33.86,2,4.92,2.25,635.13,2.06
HH01603,27.760841,85.372579,Kathmandu,wet,4,1,1,1,AQ0466,26.59,1,48.09,1.16,603.94,3.29
HH01604,27.636131,85.307692,Bhaktapur,wet,5,1,0,1,AQ0149,48.62,1,37.43,2.05,554.55,4.14
HH01605,27.681314,85.211585,Kathmandu,wet,5,1,1,0,AQ0016,26.98,2,23.57,1.07,587.83,2.34
HH01606,27.671124,85.403955,Kathmandu,wet,4,1,1,1,AQ0367,33.64,2,11.5,1.8,475.65,6.53
HH01607,27.758201,85.376465,Kathmandu,wet,5,1,0,0,AQ0323,54.0,1,49.12,1.88,879.23,2.16
HH01608,27.702043,85.322929,Kathmandu,dry,4,1,0,0,AQ0321,28.84,2,10.07,1.01,652.59,4.47
HH01609,27.62557,85.433937,Kathmandu,dry,6,0,1,1,AQ0269,27.95,0,5.78,0.97,406.55,8.41
HH01610,27.747798,85.287402,Bhaktapur,dry,4,1,0,0,AQ0118,68.87,1,51.33,2.71,865.87,4.13
HH01611,27.679378,85.276524,Bhaktapur,dry,4,0,1,0,AQ0192,58.72,1,33.39,1.43,988.23,9.89
HH01612,27.652585,85.426927,Kathmandu,wet,6,1,1,0,AQ0317,36.62,0,10.26,1.64,484.28,7.48
HH01613,27.6751,85.407217,Kathmandu,wet,6,1,0,1,AQ0288,39.57,1,29.98,1.71,701.54,8.22
HH01614,27.699551,85.333895,Lalitpur,wet,4,1,0,0,AQ0396,38.13,1,50.17,1.0,802.35,4.77
HH01615,27.668623,85.233991,Kathmandu,dry,3,0,0,1,AQ0351,55.66,0,11.61,2.04,219.25,8.33
HH01616,27.648381,85.255919,Kathmandu,dry,6,1,0,0,AQ0297,69.41,1,33.81,2.17,1028.74,9.88
HH01617,27.6797,85.370619,Bhaktapur,wet,6,0,1,0,AQ0194,39.55,0,7.39,1.91,396.27,4.25
HH01618,27.603835,85.300111,Kathmandu,wet,4,1,0,0,AQ0489,30.93,0,22.9,1.43,150.0,1.98
HH01619,27.7545,85.417483,Kathmandu,dry,5,1,1,0,AQ0392,48.93,1,33.75,1.95,777.41,8.54
HH01620,27.634189,85.446988,Kathmandu,dry,3,1,1,0,AQ0443,34.01,0,8.71,1.35,365.62,5.94
HH01621,27.608781,85.409466,Kathmandu,dry,5,1,1,0,AQ0281,42.45,2,11.19,1.9,510.78,7.05
HH01622,27.73074,85.298162,Kathmandu,wet,3,1,0,1,AQ0389,28.13,2,39.27,0.37,728.97,4.13
HH01623,27.754787,85.405058,Kathmandu,wet,4,1,1,1,AQ0301,18.18,2,3.1,1.3,150.0,1.55
HH01624,27.762766,85.291375,Kathmandu,dry,3,1,1,1,AQ0386,51.83,1,56.32,0.7,1143.32,7.77
HH01625,27.698702,85.243446,Lalitpur,dry,5,1,0,0,AQ0426,30.63,2,2.59,0.6,432.41,6.55
HH01626,27.641074,85.208682,Kathmandu,dry,4,1,1,1,AQ0250,39.42,0,22.35,1.42,676.17,6.71
HH01627,27.747446,85.300286,Kathmandu,dry,4,1,1,0,AQ0422,10.77,0,11.2,0.7,551.14,1.64
HH01628,27.739943,85.434925,Lalitpur,dry,3,0,0,1,AQ0231,14.21,2,5.46,0.51,157.77,1.81
HH01629,27.649254,85.262137,Bhaktapur,dry,4,1,1,0,AQ0003,49.97,2,24.94,1.71,566.92,8.56
HH01630,27.780682,85.253693,Kathmandu,wet,6,1,1,0,AQ0174,18.74,2,1.29,0.87,338.4,9.33
HH01631,27.620874,85.452153,Kathmandu,wet,4,1,1,0,AQ0240,44.48,1,36.36,1.53,661.78,6.69
HH01632,27.796538,85.206501,Kathmandu,dry,6,1,1,1,AQ0486,32.22,2,23.4,1.16,465.13,3.07
HH01633,27.77205,85.404303,Lalitpur,wet,4,0,0,1,AQ0406,27.3,2,13.13,0.93,214.89,4.1
HH01634,27.73758,85.283556,Kathmandu,dry,4,0,0,1,AQ0104,33.69,2,8.41,1.84,401.07,3.13
HH01635,27.78775,85.209747,Kathmandu,dry,5,0,1,0,AQ0289,23.32,2,4.73,0.64,150.0,3.32
HH01636,27.744462,85.438629,Kathmandu,dry,8,1,1,1,AQ0244,43.51,0,3.28,1.97,504.68,5.38
HH01637,27.638091,85.236307,Kathmandu,wet,3,1,1,0,AQ0288,37.7,1,29.98,1.71,701.54,8.22
HH01638,27.688431,85.343463,Kathmandu,wet,3,1,1,1,AQ0367,27.72,2,11.5,1.8,475.65,6.53
HH01639,27.614301,85.271254,Kathmandu,dry,5,1,0,1,AQ0273,13.48,2,3.57,0.53,244.81,3.46
HH01640,27.677931,85.21695,Bhaktapur,dry,7,0,0,1,AQ0120,52.1,0,13.81,1.35,593.92,5.64
HH01641,27.748321,85.21298,Lalitpur,dry,8,1,1,0,AQ0338,41.09,2,4.73,2.22,520.08,4.95
HH01642,27.677289,85.230045,Kathmandu,wet,5,1,1,0,AQ0440,44.1,0,11.62,2.08,551.41,8.66
HH01643,27.666059,85.218555,Kathmandu,wet,5,0,1,1,AQ0259,22.99,2,11.89,0.88,367.62,3.24
HH01644,27.719071,85.397745,Kathmandu,dry,5,1,0,0,AQ0070,60.37,1,52.28,0.74,641.72,5.88
HH01645,27.774441,85.326247,Kathmandu,dry,5,1,1,0,AQ0433,61.47,1,38.87,2.06,987.63,6.29
HH01646,27.609517,85.289152,Bhaktapur,dry,5,1,0,0,AQ0183,42.94,1,47.28,1.46,934.29,4.17
HH01647,27.677094,85.308776,Bhaktapur,wet,7,1,0,0,AQ0461,40.97,2,15.2,1.05,376.15,5.58
HH01648,27.631648,85.441526,Kathmandu,wet,6,1,1,0,AQ0247,45.74,2,17.26,1.97,489.29,7.86
HH01649,27.739071,85.436795,Kathmandu,wet,5,1,1,1,AQ0118,53.78,1,51.33,2.71,865.87,4.13
HH01650,27.621145,85.386076,Kathmandu,dry,5,0,1,1,AQ0031,32.46,2,8.4,0.98,553.54,7.93
HH01651,27.732962,85.430017,Lalitpur,dry,5,0,1,0,AQ0465,37.64,2,4.63,1.2,223.28,2.22
HH01652,27.657236,85.283108,Lalitpur,wet,5,0,1,0,AQ0149,53.51,1,37.43,2.05,554.55,4.14
HH01653,27.639783,85.299088,Bhaktapur,wet,5,0,1,0,AQ0016,22.73,2,23.57,1.07,587.83,2.34
HH01654,27.787271,85.359565,Lalitpur,dry,3,1,1,0,AQ0273,16.96,2,3.57,0.53,244.81,3.46
HH01655,27.603705,85.362143,Kathmandu,wet,4,1,1,0,AQ0352,18.28,2,1.34,1.4,371.71,3.61
HH01656,27.687555,85.325242,Lalitpur,dry,5,1,0,0,AQ0385,53.2,2,22.38,2.03,504.71,3.26
HH01657,27.604325,85.304171,Lalitpur,dry,6,1,1,0,AQ0368,42.93,2,17.54,1.49,282.52,5.66
HH01658,27.696719,85.456407,Lalitpur,wet,4,0,1,0,AQ0102,39.05,0,15.13,1.38,611.23,5.38
HH01659,27.700209,85.413492,Kathmandu,wet,5,1,1,0,AQ0072,23.06,0,14.37,0.97,583.48,2.94
HH01660,27.664332,85.313095,Lalitpur,dry,4,0,1,0,AQ0193,46.35,2,19.83,1.26,576.14,8.57
HH01661,27.626432,85.389096,Lalitpur,wet,3,0,1,0,AQ0322,20.75,2,10.34,0.99,445.04,3.87
HH01662,27.675278,85.270086,Lalitpur,wet,8,0,1,1,AQ0111,18.2,2,5.8,0.64,350.04,5.11
HH01663,27.734453,85.226044,Lalitpur,dry,7,1,1,0,AQ0293,72.62,1,37.31,3.06,460.51,7.68
HH01664,27.756479,85.291632,Lalitpur,dry,3,1,1,0,AQ0408,41.94,2,9.09,2.23,378.8,3.03
HH01665,27.70615,85.304773,Lalitpur,dry,6,1,1,0,AQ0347,25.45,0,24.34,0.37,745.19,5.54
HH01666,27.717967,85.2043,Lalitpur,wet,4,0,1,1,AQ0340,19.43,2,17.73,0.84,274.91,8.49
HH01667,27.640123,85.411846,Lalitpur,wet,8,1,1,0,AQ0367,48.92,2,11.5,1.8,475.65,6.53
HH01668,27.657466,85.29339,Kathmandu,wet,4,1,1,1,AQ0318,56.31,1,50.12,2.09,723.64,3.7
HH01669,27.632379,85.350909,Kathmandu,wet,4,1,1,0,AQ0277,51.93,1,49.97,1.55,964.64,9.32
HH01670,27.649859,85.21923,Kathmandu,dry,5,1,1,1,AQ0106,52.08,1,14.24,1.93,1105.32,7.15
HH01671,27.644977,85.245499,Lalitpur,wet,6,0,1,0,AQ0037,23.08,2,7.9,0.85,392.61,4.38
HH01672,27.70389,85.43132,Lalitpur,dry,4,1,0,0,AQ0291,14.37,2,6.94,1.02,150.0,3.03
HH01673,27.712538,85.358259,Bhaktapur,wet,6,0,0,1,AQ0422,21.63,0,11.2,0.7,551.14,1.64
HH01674,27.788989,85.447074,Kathmandu,wet,3,1,0,0,AQ0181,46.81,2,19.27,1.99,784.24,4.4
HH01675,27.639114,85.459675,Kathmandu,dry,7,1,1,0,AQ0143,36.93,1,30.21,0.98,764.35,5.7
HH01676,27.728335,85.296684,Kathmandu,wet,3,1,0,1,AQ0114,18.95,2,20.35,1.34,444.75,3.69
HH01677,27.763452,85.277689,Kathmandu,wet,7,1,0,0,AQ0238,34.79,2,19.28,1.52,524.19,2.07
HH01678,27.712048,85.423173,Lalitpur,wet,5,0,1,0,AQ0426,17.92,2,2.59,0.6,432.41,6.55
HH01679,27.651001,85.459639,Kathmandu,wet,4,1,1,1,AQ0094,46.25,1,15.32,2.45,744.58,9.57
HH01680,27.65251,85.363707,Lalitpur,wet,8,1,1,1,AQ0260,67.75,1,50.53,2.11,687.29,5.9
HH01681,27.607851,85.406737,Lalitpur,wet,8,1,1,0,AQ0107,42.58,0,20.99,1.54,589.04,3.58
HH01682,27.661089,85.403254,Kathmandu,dry,5,1,0,0,AQ0244,49.46,0,3.28,1.97,504.68,5.38
HH01683,27.748921,85.292388,Bhaktapur,dry,3,0,1,0,AQ0423,29.22,1,47.86,0.55,559.32,3.14
HH01684,27.609504,85.34931,Kathmandu,dry,5,1,1,0,AQ0335,17.77,2,4.7,1.36,327.31,2.36
HH01685,27.643859,85.416595,Kathmandu,wet,5,1,1,0,AQ0023,24.51,0,8.18,1.25,360.12,4.61
HH01686,27.741246,85.37891,Bhaktapur,dry,5,1,0,1,AQ0361,36.98,1,49.62,1.14,501.39,4.23
HH01687,27.75653,85.205503,Bhaktapur,wet,5,0,1,0,AQ0271,68.03,1,34.61,2.53,905.72,7.75
HH01688,27.691064,85.287543,Kathmandu,dry,3,1,0,0,AQ0474,39.2,1,43.73,0.73,759.07,3.82
HH01689,27.739615,85.237564,Kathmandu,dry,6,1,1,0,AQ0140,9.45,0,2.23,0.41,150.0,2.55
HH01690,27.67759,85.260573,Kathmandu,wet,6,0,1,1,AQ0466,28.21,1,48.09,1.16,603.94,3.29
HH01691,27.631983,85.435427,Kathmandu,dry,3,1,1,0,AQ0454,30.0,0,11.59,1.08,244.35,5.69
HH01692,27.67963,85.209592,Bhaktapur,dry,5,0,1,0,AQ0384,40.58,2,16.34,0.99,770.71,6.9
HH01693,27.715994,85.257148,Lalitpur,dry,5,0,1,0,AQ0082,23.36,2,21.28,0.5,569.51,2.77
HH01694,27.789611,85.280488,Kathmandu,wet,5,1,0,1,AQ0377,35.2,1,13.42,1.93,565.09,6.03
HH01695,27.61375,85.36039,Bhaktapur,dry,3,1,1,0,AQ0498,48.51,2,11.08,2.3,610.78,9.91
HH01696,27.701479,85.338866,Kathmandu,dry,5,0,1,0,AQ0438,31.87,0,1.77,1.55,262.4,5.92
HH01697,27.665784,85.25675,Kathmandu,wet,4,0,1,0,AQ0344,32.35,2,26.83,0.49,708.99,6.63
HH01698,27.701662,85.242703,Bhaktapur,dry,5,1,0,0,AQ0422,29.38,0,11.2,0.7,551.14,1.64
HH01699,27.604795,85.261567,Bhaktapur,wet,6,1,1,1,AQ0156,1.85,2,2.2,1.07,304.06,5.0
HH01700,27.662605,85.330658,Bhaktapur,wet,6,0,1,1,AQ0335,19.61,2,4.7,1.36,327.31,2.36
HH01701,27.763974,85.270506,Lalitpur,dry,3,1,1,1,AQ0019,11.72,2,3.63,1.01,290.01,2.14
HH01702,27.710788,85.446377,Lalitpur,dry,5,0,0,1,AQ0069,50.86,1,47.51,1.28,679.67,1.73
HH01703,27.690116,85.320605,Kathmandu,dry,8,1,0,0,AQ0448,29.54,0,15.86,0.9,675.62,4.67
HH01704,27.657105,85.215287,Lalitpur,dry,4,1,1,0,AQ0132,8.52,2,5.5,0.73,225.99,4.99
HH01705,27.659609,85.389609,Bhaktapur,wet,7,1,0,0,AQ0256,28.13,0,2.07,1.56,150.0,4.07
HH01706,27.67662,85.2855,Kathmandu,wet,6,1,0,1,AQ0209,43.96,1,19.77,2.09,585.62,4.89
HH01707,27.767114,85.369907,Lalitpur,dry,6,1,1,0,AQ0010,20.7,0,7.49,0.64,150.0,1.46
HH01708,27.793443,85.272695,Kathmandu,wet,4,1,0,0,AQ0140,11.68,0,2.23,0.41,150.0,2.55
HH01709,27.687731,85.348393,Kathmandu,dry,4,1,1,0,AQ0453,42.05,1,58.58,0.62,953.76,1.84
HH01710,27.678671,85.40076,Lalitpur,dry,7,0,1,0,AQ0135,29.37,2,1.12,1.07,150.0,5.55
HH01711,27.76931,85.441282,Kathmandu,wet,4,1,1,0,AQ0255,5.34,0,2.86,0.62,648.08,4.49
HH01712,27.685381,85.267893,Lalitpur,wet,3,0,1,0,AQ0300,35.36,0,15.06,1.45,729.05,6.69
HH01713,27.710404,85.287063,Kathmandu,dry,5,0,1,0,AQ0407,9.06,0,5.24,0.39,264.3,7.25
HH01714,27.646188,85.320709,Bhaktapur,dry,3,0,1,1,AQ0258,32.05,0,23.16,1.29,545.82,4.35
HH01715,27.748701,85.441065,Kathmandu,dry,6,0,1,0,AQ0094,60.76,1,15.32,2.45,744.58,9.57
HH01716,27.706398,85.434361,Kathmandu,dry,5,1,1,1,AQ0372,9.16,2,6.18,0.45,538.5,5.25
HH01717,27.761807,85.223368,Kathmandu,wet,7,1,0,0,AQ0241,47.54,0,9.06,1.71,321.36,5.64
HH01718,27.756147,85.234302,Bhaktapur,wet,6,0,1,0,AQ0237,44.43,1,41.07,0.49,1173.35,2.86
HH01719,27.643001,85.328832,Lalitpur,wet,3,1,0,1,AQ0165,19.45,0,5.6,1.31,397.17,2.14
HH01720,27.743127,85.227721,Lalitpur,wet,4,1,1,0,AQ0325,36.71,1,15.71,2.26,615.25,9.72
HH01721,27.760011,85.289851,Kathmandu,wet,6,1,1,0,AQ0148,22.79,2,4.41,1.73,366.67,2.54
HH01722,27.669221,85.23858,Kathmandu,wet,4,1,1,0,AQ0218,13.93,0,8.42,0.78,501.04,4.47
HH01723,27.634522,85.36537,Kathmandu,wet,8,1,1,0,AQ0428,37.03,1,40.93,0.65,853.98,5.04
HH01724,27.600526,85.446869,Lalitpur,wet,6,1,1,1,AQ0108,27.7,2,3.0,2.19,508.66,2.78
HH01725,27.690181,85.459151,Kathmandu,wet,3,0,1,0,AQ0231,4.87,2,5.46,0.51,157.77,1.81
HH01726,27.670487,85.297563,Bhaktapur,dry,7,0,1,1,AQ0070,50.06,1,52.28,0.74,641.72,5.88
HH01727,27.710982,85.355743,Lalitpur,dry,3,1,0,0,AQ0221,34.12,2,9.9,1.11,245.25,3.09
HH01728,27.637608,85.42263,Kathmandu,wet,3,1,1,0,AQ0074,30.02,0,9.9,1.43,383.14,6.75
HH01729,27.771933,85.23054,Kathmandu,dry,6,1,0,0,AQ0179,57.07,0,20.43,1.7,482.8,9.71
HH01730,27.651551,85.379287,Lalitpur,wet,7,1,0,1,AQ0080,53.13,1,31.58,2.13,431.1,4.34
HH01731,27.645286,85.306299,Kathmandu,dry,5,0,1,0,AQ0354,29.76,2,9.4,0.79,188.54,7.1
HH01732,27.696143,85.253598,Kathmandu,wet,4,1,1,0,AQ0159,39.0,2,16.15,1.89,261.44,8.58
HH01733,27.69977,85.304716,Kathmandu,dry,4,1,1,0,AQ0356,46.09,2,3.77,1.89,462.92,9.62
HH01734,27.643017,85.21975,Lalitpur,wet,4,1,1,0,AQ0169,22.4,0,2.57,0.93,454.95,6.0
HH01735,27.654372,85.380806,Lalitpur,dry,4,1,1,0,AQ0314,42.06,0,16.12,1.38,768.3,9.9
HH01736,27.633941,85.265713,Kathmandu,wet,4,1,0,0,AQ0389,27.52,2,39.27,0.37,728.97,4.13
HH01737,27.743692,85.280965,Kathmandu,dry,5,1,1,0,AQ0161,54.32,1,32.55,2.0,995.73,7.22
HH01738,27.754018,85.231481,Kathmandu,wet,7,1,0,0,AQ0427,32.4,1,37.8,0.59,443.48,1.53
HH01739,27.692466,85.424811,Lalitpur,wet,4,1,0,0,AQ0403,75.04,1,55.24,2.31,821.65,8.85
HH01740,27.742817,85.328296,Kathmandu,dry,4,1,1,0,AQ0032,47.6,1,48.7,1.45,704.38,4.38
HH01741,27.747187,85.348758,Kathmandu,wet,6,1,1,0,AQ0121,47.97,1,41.67,0.96,426.57,5.45
HH01742,27.627655,85.348052,Bhaktapur,dry,6,1,0,0,AQ0215,60.21,0,24.77,1.62,753.03,8.37
HH01743,27.793236,85.306728,Bhaktapur,wet,7,1,1,1,AQ0003,45.72,2,24.94,1.71,566.92,8.56
HH01744,27.764206,85.250058,Bhaktapur,wet,4,1,0,0,AQ0385,47.16,2,22.38,2.03,504.71,3.26
HH01745,27.640897,85.393735,Bhaktapur,dry,3,0,1,1,AQ0228,38.24,0,1.11,1.48,268.66,7.89
HH01746,27.637233,85.233035,Kathmandu,wet,5,1,0,0,AQ0425,58.52,1,59.46,1.85,889.46,7.6
HH01747,27.625132,85.227007,Kathmandu,wet,5,1,1,0,AQ0476,35.82,2,9.06,1.89,150.0,7.94
HH01748,27.627676,85.384638,Kathmandu,dry,5,1,0,0,AQ0048,48.12,1,31.13,1.59,556.42,8.68
HH01749,27.749632,85.254298,Kathmandu,dry,5,0,0,1,AQ0167,23.91,2,21.3,0.85,572.94,4.16
HH01750,27.693931,85.279761,Bhaktapur,dry,4,0,0,1,AQ0389,31.46,2,39.27,0.37,728.97,4.13
HH01751,27.756587,85.323559,Lalitpur,wet,5,0,1,1,AQ0333,68.99,1,50.12,2.51,496.87,8.32
HH01752,27.749251,85.316831,Lalitpur,dry,5,1,0,0,AQ0011,42.97,2,3.49,1.58,871.68,8.05
HH01753,27.720923,85.384231,Kathmandu,wet,4,0,1,0,AQ0238,30.45,2,19.28,1.52,524.19,2.07
HH01754,27.737273,85.362092,Bhaktapur,wet,5,0,1,0,AQ0278,42.8,1,35.73,1.6,396.53,4.68
HH01755,27.603671,85.367543,Bhaktapur,dry,5,1,0,0,AQ0241,49.41,0,9.06,1.71,321.36,5.64
HH01756,27.662356,85.385654,Kathmandu,wet,4,1,1,1,AQ0471,31.3,0,24.4,1.86,432.29,5.35
HH01757,27.727564,85.276079,Bhaktapur,wet,4,1,0,0,AQ0192,46.71,1,33.39,1.43,988.23,9.89
HH01758,27.601869,85.283807,Kathmandu,wet,4,1,1,1,AQ0012,18.55,2,7.75,1.11,391.63,3.91
HH01759,27.606595,85.313879,Kathmandu,dry,3,1,1,0,AQ0053,14.67,2,5.89,0.87,150.0,4.2
HH01760,27.770378,85.27994,Lalitpur,dry,5,1,1,0,AQ0055,42.2,0,5.31,2.11,150.0,9.66
HH01761,27.736805,85.456084,Lalitpur,dry,6,1,0,0,AQ0309,46.49,2,3.16,1.48,646.65,6.92
HH01762,27.653074,85.411654,Kathmandu,wet,4,1,0,1,AQ0021,15.52,0,7.28,1.03,482.62,6.58
HH01763,27.737593,85.24281,Kathmandu,dry,3,1,1,1,AQ0019,7.94,2,3.63,1.01,290.01,2.14
HH01764,27.758491,85.201454,Bhaktapur,dry,8,1,1,0,AQ0453,37.97,1,58.58,0.62,953.76,1.84
HH01765,27.661359,85.211124,Lalitpur,wet,4,1,1,0,AQ0344,27.74,2,26.83,0.49,708.99,6.63
HH01766,27.607207,85.263456,Lalitpur,wet,3,1,1,1,AQ0350,19.14,2,7.83,1.75,392.27,8.6
HH01767,27.786556,85.229716,Kathmandu,wet,4,1,1,0,AQ0456,32.07,2,8.71,1.67,294.26,2.28
HH01768,27.669036,85.338668,Kathmandu,wet,6,1,1,0,AQ0322,19.39,2,10.34,0.99,445.04,3.87
HH01769,27.621296,85.423079,Kathmandu,dry,4,1,0,0,AQ0315,38.24,0,7.82,1.04,310.94,5.12
HH01770,27.698371,85.391555,Kathmandu,wet,5,0,1,1,AQ0433,61.54,1,38.87,2.06,987.63,6.29
HH01771,27.753694,85.256058,Kathmandu,wet,4,0,0,1,AQ0482,34.12,2,8.1,1.7,670.13,7.78
HH01772,27.644329,85.303818,Kathmandu,dry,3,1,1,0,AQ0059,39.55,0,1.01,2.13,237.36,7.7
HH01773,27.653898,85.332052,Lalitpur,dry,4,0,1,0,AQ0151,36.16,2,19.7,0.93,574.28,7.07
HH01774,27.648543,85.410654,Kathmandu,dry,6,0,1,1,AQ0259,23.32,2,11.89,0.88,367.62,3.24
HH01775,27.798335,85.418172,Bhaktapur,wet,5,1,0,0,AQ0440,44.16,0,11.62,2.08,551.41,8.66
HH01776,27.639481,85.436527,Kathmandu,wet,3,1,1,0,AQ0372,17.41,2,6.18,0.45,538.5,5.25
HH01777,27.715104,85.332404,Kathmandu,wet,4,1,1,0,AQ0058,35.83,1,31.32,1.64,785.32,3.33
HH01778,27.785053,85.380511,Kathmandu,wet,5,1,1,0,AQ0216,26.41,2,3.26,1.43,337.08,6.76
HH01779,27.629379,85.229068,Kathmandu,wet,6,0,1,0,AQ0062,41.72,2,20.91,1.41,503.67,3.47
HH01780,27.794171,85.346975,Kathmandu,dry,4,1,1,0,AQ0146,36.26,0,12.65,1.15,542.48,7.9
HH01781,27.789495,85.26466,Bhaktapur,wet,5,1,1,0,AQ0445,20.74,0,9.61,1.1,158.88,2.19
HH01782,27.776914,85.312246,Lalitpur,wet,4,1,1,0,AQ0382,17.27,2,7.37,1.27,150.0,1.86
HH01783,27.642911,85.364853,Kathmandu,wet,4,0,1,0,AQ0239,31.24,2,19.34,0.85,649.06,2.12
HH01784,27.726811,85.266816,Kathmandu,dry,3,1,1,0,AQ0293,60.37,1,37.31,3.06,460.51,7.68
HH01785,27.752178,85.213568,Lalitpur,dry,6,0,0,1,AQ0182,21.28,2,1.43,0.38,255.82,1.5
HH01786,27.797206,85.202661,Lalitpur,dry,4,1,0,0,AQ0369,41.4,2,17.14,1.08,580.25,7.33
HH01787,27.636085,85.205761,Kathmandu,wet,6,1,1,0,AQ0095,53.83,1,31.42,2.53,817.58,7.41
HH01788,27.753205,85.202171,Lalitpur,wet,6,1,1,0,AQ0078,62.57,1,31.41,2.7,696.44,5.24
HH01789,27.66776,85.228692,Bhaktapur,wet,6,1,1,0,AQ0449,8.37,0,5.75,0.84,560.47,2.85
HH01790,27.635125,85.262267,Lalitpur,wet,4,1,1,0,AQ0142,33.76,2,9.1,1.83,150.0,9.49
HH01791,27.684275,85.257518,Bhaktapur,dry,4,1,0,0,AQ0105,45.62,0,7.03,2.28,610.44,3.04
HH01792,27.758767,85.456567,Bhaktapur,dry,8,1,0,1,AQ0261,24.43,2,10.71,1.11,310.03,3.63
HH01793,27.69297,85.279562,Bhaktapur,dry,6,0,1,0,AQ0095,58.42,1,31.42,2.53,817.58,7.41
HH01794,27.707505,85.233129,Kathmandu,dry,6,0,1,0,AQ0223,26.92,2,23.52,0.42,348.61,1.47
HH01795,27.799032,85.341846,Lalitpur,dry,3,0,0,1,AQ0478,70.47,1,34.79,2.69,304.26,8.82
HH01796,27.679822,85.423069,Lalitpur,wet,4,1,1,0,AQ0484,24.8,0,16.66,0.99,150.0,5.53
HH01797,27.72308,85.376296,Lalitpur,dry,6,1,0,1,AQ0190,39.16,0,5.07,1.68,451.18,5.33
HH01798,27.673049,85.276981,Bhaktapur,wet,3,0,1,0,AQ0129,48.77,1,20.23,2.17,716.7,9.88
HH01799,27.678557,85.34602,Kathmandu,dry,5,1,1,0,AQ0319,65.24,1,49.96,2.29,1099.12,3.91
HH01800,27.739128,85.385863,Kathmandu,wet,4,0,1,1,AQ0195,22.16,2,9.94,0.73,488.19,2.42
HH01801,27.787577,85.389307,Kathmandu,wet,3,0,0,1,AQ0020,24.17,2,2.27,1.43,600.75,1.25
HH01802,27.708472,85.3733,Kathmandu,dry,4,0,1,0,AQ0299,15.91,2,5.97,0.57,150.0,3.71
HH01803,27.75368,85.426411,Kathmandu,wet,4,1,0,0,AQ0240,45.51,1,36.36,1.53,661.78,6.69
HH01804,27.617841,85.426227,Lalitpur,wet,3,1,0,1,AQ0235,1.2,2,7.67,0.29,474.87,4.44
HH01805,27.642232,85.350524,Kathmandu,wet,5,1,0,0,AQ0085,37.87,0,4.19,1.84,285.64,9.32
HH01806,27.700426,85.311763,Lalitpur,wet,4,1,1,1,AQ0094,43.1,1,15.32,2.45,744.58,9.57
HH01807,27.604002,85.366808,Lalitpur,dry,4,0,1,1,AQ0042,33.44,2,20.61,1.06,181.38,1.53
